STATE,ST_CASE,DAY,MONTH,HOUR,MINUTE,AGE,SEX,PER_TYP,INJ_SEV
36,360902,24,12,15,45,47,1,2,4
36,360903,25,7,5,42,70,1,1,4
36,360904,13,9,2,0,28,2,1,4
36,360904,13,9,2,0,31,1,1,3
36,360905,13,12,15,5,69,1,1,4
36,360906,15,3,5,40,38,1,1,4
36,360906,15,3,5,40,33,1,1,3
36,360907,19,7,17,27,29,2,1,0
36,360907,19,7,17,27,7,1,2,0
36,360907,19,7,17,27,48,1,1,3
36,360907,19,7,17,27,58,2,2,4
36,360908,4,8,12,28,65,1,1,0
36,360908,4,8,12,28,74,2,2,4
36,360908,4,8,12,28,27,1,1,0
36,360909,23,8,13,16,16,1,1,4
36,360909,23,8,13,16,16,1,2,3
36,360910,14,7,22,23,22,1,1,2
36,360910,14,7,22,23,21,2,2,4
37,370001,29,1,10,5,29,2,1,3
37,370001,29,1,10,5,53,2,1,4
37,370001,29,1,10,5,48,2,1,0
37,370002,14,1,15,52,57,1,1,4
37,370002,14,1,15,52,53,1,2,4
37,370002,14,1,15,52,35,2,1,3
37,370002,14,1,15,52,14,2,2,3
37,370002,14,1,15,52,10,2,2,3
37,370003,1,1,1,12,52,2,5,4
37,370003,1,1,1,12,67,1,1,0
37,370003,1,1,1,12,66,2,2,0
37,370004,5,1,13,21,61,1,1,4
37,370005,6,1,21,51,73,1,1,4
37,370005,6,1,21,51,51,1,2,9
37,370005,6,1,21,51,76,2,1,2
37,370006,12,1,13,38,68,1,1,4
37,370006,12,1,13,38,69,1,1,0
37,370007,20,1,1,48,26,1,1,4
37,370007,20,1,1,48,46,2,1,1
37,370008,27,1,12,43,25,1,1,3
37,370008,27,1,12,43,22,2,2,4
37,370008,27,1,12,43,39,2,1,0
37,370009,31,1,20,6,58,2,1,0
37,370009,31,1,20,6,69,1,1,4
37,370009,31,1,20,6,20,1,2,0
37,370009,31,1,20,6,21,2,2,0
37,370010,10,1,7,44,47,1,1,0
37,370010,10,1,7,44,43,2,1,4
37,370011,2,1,7,41,94,1,1,4
37,370011,2,1,7,41,56,1,1,3
37,370011,2,1,7,41,28,2,1,0
37,370012,24,1,13,24,37,1,1,4
37,370013,3,1,17,1,64,1,6,4
37,370013,3,1,17,1,52,1,1,0
37,370014,24,1,0,12,67,2,1,4
37,370015,3,1,7,28,48,1,6,4
37,370015,3,1,7,28,58,2,1,0
37,370016,14,1,19,5,53,1,1,3
37,370016,14,1,19,5,89,2,1,4
37,370017,24,1,19,34,38,1,1,4
37,370018,2,1,18,23,24,1,1,4
37,370019,6,1,17,26,18,2,1,0
37,370019,6,1,17,26,16,2,2,0
37,370019,6,1,17,26,20,1,2,0
37,370019,6,1,17,26,35,2,1,4
37,370019,6,1,17,26,33,2,2,2
37,370019,6,1,17,26,10,2,2,4
37,370019,6,1,17,26,11,1,2,2
37,370019,6,1,17,26,7,1,2,2
37,370020,11,1,9,5,29,1,1,4
37,370020,11,1,9,5,0,2,2,1
37,370020,11,1,9,5,49,1,1,2
37,370021,20,1,20,11,56,1,1,4
37,370022,3,1,15,11,20,1,1,4
37,370022,3,1,15,11,19,2,2,2
37,370023,3,1,13,50,19,1,1,1
37,370023,3,1,13,50,68,1,1,4
37,370024,20,1,22,32,23,1,5,4
37,370024,20,1,22,32,45,1,1,0
37,370025,24,1,0,42,50,1,5,4
37,370025,24,1,0,42,55,1,1,0
37,370026,25,1,23,7,77,1,1,4
37,370026,25,1,23,7,53,2,2,3
37,370027,12,1,11,3,25,1,1,2
37,370027,12,1,11,3,45,1,1,4
37,370028,27,1,9,50,69,1,1,4
37,370029,9,1,16,25,38,1,1,4
37,370030,19,1,10,9,57,1,1,4
37,370031,23,1,6,37,20,2,5,4
37,370031,23,1,6,37,35,1,1,0
37,370032,1,1,6,25,37,1,1,4
37,370033,13,1,20,59,55,1,1,4
37,370034,27,1,17,30,33,2,1,4
37,370034,27,1,17,30,48,1,1,1
37,370034,27,1,17,30,16,1,2,1
37,370035,27,1,18,43,13,2,5,4
37,370035,27,1,18,43,33,2,1,0
37,370036,27,1,19,1,54,1,5,4
37,370036,27,1,19,1,68,2,1,0
37,370037,29,1,22,29,19,2,1,4
37,370038,24,1,20,7,21,1,1,3
37,370038,24,1,20,7,29,2,1,3
37,370038,24,1,20,7,8,1,2,4
37,370038,24,1,20,7,7,2,2,3
37,370039,6,1,17,42,58,1,1,4
37,370040,13,1,17,58,49,1,1,1
37,370040,13,1,17,58,46,2,2,1
37,370040,13,1,17,58,33,1,1,4
37,370041,27,1,4,48,64,2,1,1
37,370041,27,1,4,48,94,2,2,4
37,370042,1,1,22,49,17,1,1,4
37,370042,1,1,22,49,18,1,2,3
37,370042,1,1,22,49,17,1,2,2
37,370042,1,1,22,49,17,1,2,2
37,370043,23,1,7,56,39,1,1,4
37,370044,27,1,19,9,71,1,1,4
37,370044,27,1,19,9,61,1,1,1
37,370045,12,1,6,33,55,2,5,4
37,370045,12,1,6,33,59,1,1,1
37,370046,1,1,15,51,42,2,1,3
37,370046,1,1,15,51,41,1,1,3
37,370046,1,1,15,51,56,2,2,3
37,370046,1,1,15,51,79,2,2,4
37,370047,2,1,14,55,31,1,1,4
37,370047,2,1,14,55,28,2,2,3
37,370047,2,1,14,55,40,1,2,0
37,370047,2,1,14,55,29,2,1,1
37,370048,10,1,16,36,16,2,1,4
37,370048,10,1,16,36,17,2,2,3
37,370048,10,1,16,36,17,2,2,3
37,370049,12,1,13,40,33,1,1,4
37,370050,23,1,17,18,53,2,1,4
37,370051,6,1,4,36,42,1,1,4
37,370052,10,1,11,45,54,1,1,4
37,370053,19,1,12,46,60,2,1,4
37,370053,19,1,12,46,40,1,2,2
37,370053,19,1,12,46,21,2,2,3
37,370053,19,1,12,46,69,1,1,0
37,370053,19,1,12,46,86,1,1,0
37,370054,16,1,7,5,88,1,1,4
37,370054,16,1,7,5,57,1,1,0
37,370054,16,1,7,5,32,1,1,0
37,370055,16,1,23,17,19,1,1,4
37,370055,16,1,23,17,21,2,1,1
37,370056,1,1,11,34,30,1,1,4
37,370056,1,1,11,34,31,2,2,2
37,370057,4,1,21,2,42,1,5,4
37,370057,4,1,21,2,22,1,1,0
37,370057,4,1,21,2,20,2,2,0
37,370058,10,1,4,9,62,2,1,3
37,370058,10,1,4,9,64,1,2,4
37,370058,10,1,4,9,46,1,1,0
37,370059,24,1,5,52,25,1,1,0
37,370059,24,1,5,52,38,1,1,4
37,370060,27,1,14,20,55,1,1,4
37,370061,27,1,16,34,26,1,1,4
37,370062,30,1,15,28,45,1,1,3
37,370062,30,1,15,28,40,2,1,4
37,370062,30,1,15,28,69,2,2,4
37,370063,27,1,18,4,39,1,1,4
37,370063,27,1,18,4,51,1,1,0
37,370063,27,1,18,4,60,1,1,2
37,370063,27,1,18,4,61,2,2,3
37,370064,9,1,9,54,43,1,1,4
37,370064,9,1,9,54,76,1,1,3
37,370065,27,1,14,53,49,1,1,4
37,370065,27,1,14,53,54,2,1,2
37,370065,27,1,14,53,55,2,2,2
37,370066,9,1,18,50,67,1,1,4
37,370067,9,1,0,35,44,2,1,4
37,370067,9,1,0,35,54,2,2,2
37,370067,9,1,0,35,25,2,2,1
37,370067,9,1,0,35,24,1,2,1
37,370068,14,1,18,44,35,1,1,4
37,370068,14,1,18,44,45,1,1,4
37,370069,20,1,6,13,23,1,1,4
37,370070,19,1,17,11,22,1,5,4
37,370070,19,1,17,11,46,1,1,0
37,370070,19,1,17,11,27,1,2,0
37,370071,22,1,5,48,55,1,5,4
37,370071,22,1,5,48,27,1,1,1
37,370072,23,1,21,6,26,2,5,4
37,370072,23,1,21,6,40,1,1,1
37,370073,27,1,3,47,27,1,1,4
37,370073,27,1,3,47,68,1,1,4
37,370074,9,1,9,20,69,1,1,4
37,370075,3,1,21,53,57,1,1,4
37,370075,3,1,21,53,73,1,2,4
37,370076,9,1,7,1,45,1,1,4
37,370077,19,1,19,44,36,1,5,4
37,370077,19,1,19,44,29,1,1,0
37,370078,25,1,7,6,43,1,1,0
37,370078,25,1,7,6,46,1,1,4
37,370078,25,1,7,6,46,1,2,1
37,370079,1,1,20,49,25,1,1,3
37,370079,1,1,20,49,25,1,2,4
37,370080,11,1,0,3,54,1,5,4
37,370080,11,1,0,3,54,2,1,0
37,370081,8,1,14,24,63,1,1,4
37,370082,31,1,17,47,20,1,1,0
37,370082,31,1,17,47,20,1,2,4
37,370083,16,1,21,32,56,1,5,4
37,370083,16,1,21,32,21,2,1,0
37,370084,2,1,19,13,63,1,1,4
37,370085,16,1,7,25,33,2,1,4
37,370086,9,1,7,19,33,2,1,4
37,370087,20,1,21,33,39,1,5,4
37,370087,20,1,21,33,999,9,9,9
37,370088,26,1,10,45,25,1,1,4
37,370088,26,1,10,45,30,2,2,4
37,370089,30,1,18,42,64,1,1,2
37,370089,30,1,18,42,40,2,1,4
37,370090,30,1,15,37,54,1,1,1
37,370090,30,1,15,37,18,2,1,3
37,370090,30,1,15,37,10,2,2,4
37,370090,30,1,15,37,61,2,1,1
37,370091,25,1,21,15,42,1,5,4
37,370091,25,1,21,15,50,1,1,0
37,370092,22,1,6,11,57,1,1,4
37,370092,22,1,6,11,20,1,1,0
37,370093,23,1,2,31,44,1,1,4
37,370094,20,1,5,10,54,1,1,4
37,370094,20,1,5,10,28,1,1,0
37,370094,20,1,5,10,55,1,1,0
37,370095,29,1,19,22,59,1,1,1
37,370095,29,1,19,22,30,1,2,1
37,370095,29,1,19,22,65,1,1,4
37,370095,29,1,19,22,47,1,2,4
37,370096,1,1,2,48,23,1,1,4
37,370096,1,1,2,48,37,1,2,3
37,370097,8,1,8,38,23,2,1,4
37,370098,10,1,10,6,45,1,1,0
37,370098,10,1,10,6,66,1,1,4
37,370099,12,1,1,27,24,1,5,4
37,370099,12,1,1,27,37,1,1,1
37,370100,21,1,22,40,48,1,1,0
37,370100,21,1,22,40,47,2,2,0
37,370100,21,1,22,40,41,1,1,4
37,370101,18,1,23,40,27,1,1,2
37,370101,18,1,23,40,31,1,2,4
37,370101,18,1,23,40,35,1,2,4
37,370101,18,1,23,40,26,1,2,2
37,370101,18,1,23,40,26,1,1,1
37,370102,21,1,1,54,19,1,1,4
37,370102,21,1,1,54,17,1,2,4
37,370102,21,1,1,54,18,1,2,4
37,370102,21,1,1,54,28,2,1,2
37,370103,22,1,11,25,75,1,5,4
37,370103,22,1,11,25,71,1,1,0
37,370104,23,1,17,9,57,1,1,4
37,370104,23,1,17,9,23,1,1,0
37,370104,23,1,17,9,22,1,2,0
37,370105,27,1,18,15,64,1,5,4
37,370105,27,1,18,15,17,1,1,0
37,370106,26,1,20,55,36,1,1,4
37,370107,18,1,9,10,26,1,1,4
37,370108,8,1,20,42,40,1,1,0
37,370108,8,1,20,42,69,1,1,4
37,370109,15,1,11,40,64,2,1,4
37,370109,15,1,11,40,37,1,1,0
37,370109,15,1,11,40,28,2,1,1
37,370109,15,1,11,40,62,1,1,0
37,370110,19,1,11,29,82,1,1,0
37,370110,19,1,11,29,76,1,1,1
37,370110,19,1,11,29,71,2,2,4
37,370111,6,2,13,29,54,1,1,4
37,370112,3,2,15,53,47,1,1,4
37,370113,10,2,18,18,37,2,1,3
37,370113,10,2,18,18,71,2,1,3
37,370113,10,2,18,18,69,2,2,3
37,370113,10,2,18,18,72,1,2,3
37,370113,10,2,18,18,70,1,2,4
37,370115,24,2,1,20,65,1,5,4
37,370115,24,2,1,20,47,2,5,2
37,370115,24,2,1,20,18,1,1,0
37,370115,24,2,1,20,46,1,1,2
37,370116,8,2,15,22,67,1,6,4
37,370116,8,2,15,22,62,1,1,1
37,370117,10,2,21,39,44,1,1,4
37,370118,16,2,20,23,31,1,1,2
37,370118,16,2,20,23,82,2,1,4
37,370118,16,2,20,23,82,1,2,4
37,370118,16,2,20,23,51,1,1,2
37,370118,16,2,20,23,59,2,2,4
37,370118,16,2,20,23,33,1,1,2
37,370119,24,2,15,49,38,1,1,0
37,370119,24,2,15,49,60,1,1,4
37,370119,24,2,15,49,65,2,2,4
37,370120,27,2,15,24,75,2,1,4
37,370120,27,2,15,24,17,1,1,1
37,370120,27,2,15,24,15,1,2,0
37,370121,17,2,22,44,26,1,1,4
37,370122,10,2,8,28,55,1,1,0
37,370122,10,2,8,28,58,1,1,4
37,370123,13,2,18,59,40,2,5,4
37,370123,13,2,18,59,72,2,1,0
37,370124,26,2,12,52,69,1,1,0
37,370124,26,2,12,52,91,1,1,4
37,370125,20,2,6,31,27,1,1,0
37,370125,20,2,6,31,26,1,1,4
37,370126,27,2,18,48,74,1,1,4
37,370126,27,2,18,48,55,2,1,2
37,370126,27,2,18,48,14,1,2,2
37,370126,27,2,18,48,15,1,2,2
37,370126,27,2,18,48,14,1,2,2
37,370126,27,2,18,48,36,2,1,1
37,370126,27,2,18,48,39,1,1,0
37,370127,18,2,21,41,49,1,1,4
37,370127,18,2,21,41,37,2,1,0
37,370128,21,2,6,4,42,1,1,0
37,370128,21,2,6,4,50,1,1,4
37,370129,22,2,17,21,51,1,1,2
37,370129,22,2,17,21,28,2,1,4
37,370129,22,2,17,21,27,2,2,4
37,370130,11,2,16,36,41,1,1,4
37,370131,10,2,2,49,63,1,1,4
37,370132,16,2,8,59,43,1,1,4
37,370132,16,2,8,59,22,1,2,4
37,370132,16,2,8,59,69,2,1,2
37,370133,23,2,17,36,26,1,1,4
37,370133,23,2,17,36,64,1,1,0
37,370134,1,2,19,38,63,2,1,4
37,370134,1,2,19,38,18,1,1,2
37,370135,15,2,5,26,35,1,1,3
37,370135,15,2,5,26,61,1,1,4
37,370136,2,2,14,17,51,1,1,4
37,370137,8,2,6,18,18,1,1,0
37,370137,8,2,6,18,52,1,1,4
37,370138,21,2,5,45,30,1,5,4
37,370138,21,2,5,45,22,2,1,0
37,370138,21,2,5,45,2,2,2,0
37,370139,2,2,18,35,35,1,1,4
37,370140,13,2,6,48,33,1,1,4
37,370140,13,2,6,48,44,1,1,0
37,370141,23,2,6,42,32,2,1,3
37,370141,23,2,6,42,68,2,2,4
37,370141,23,2,6,42,67,1,1,3
37,370141,23,2,6,42,54,2,1,1
37,370142,28,2,21,6,59,2,5,4
37,370142,28,2,21,6,999,8,1,0
37,370143,17,2,13,25,60,1,1,4
37,370145,27,2,6,31,45,1,5,4
37,370145,27,2,6,31,29,1,1,0
37,370145,27,2,6,31,34,1,2,0
37,370145,27,2,6,31,32,1,2,0
37,370145,27,2,6,31,25,1,2,0
37,370146,3,2,14,29,34,2,1,4
37,370147,17,2,14,20,70,1,1,4
37,370147,17,2,14,20,39,1,1,2
37,370147,17,2,14,20,33,2,1,0
37,370147,17,2,14,20,5,2,2,0
37,370148,22,2,17,19,47,1,1,4
37,370148,22,2,17,19,34,2,1,1
37,370149,24,2,19,19,37,1,1,4
37,370149,24,2,19,19,33,1,1,0
37,370149,24,2,19,19,42,2,2,1
37,370149,24,2,19,19,4,2,2,0
37,370150,25,2,10,6,23,1,5,4
37,370150,25,2,10,6,24,1,1,0
37,370150,25,2,10,6,19,2,2,0
37,370151,25,2,19,23,22,1,1,2
37,370151,25,2,19,23,30,1,1,4
37,370152,28,2,12,51,71,1,1,0
37,370152,28,2,12,51,73,2,2,1
37,370152,28,2,12,51,28,1,1,4
37,370153,7,2,13,6,66,1,1,4
37,370154,11,2,15,20,26,2,1,1
37,370154,11,2,15,20,7,1,2,0
37,370154,11,2,15,20,7,2,2,0
37,370154,11,2,15,20,0,1,2,0
37,370154,11,2,15,20,1,1,2,4
37,370154,11,2,15,20,2,2,2,0
37,370155,24,2,11,41,44,1,1,4
37,370156,24,2,21,14,35,1,1,4
37,370156,24,2,21,14,50,2,1,0
37,370156,24,2,21,14,16,2,2,0
37,370157,23,2,21,16,52,1,5,4
37,370157,23,2,21,16,43,1,1,9
37,370157,23,2,21,16,38,2,2,0
37,370158,23,2,20,49,25,1,1,4
37,370158,23,2,20,49,24,2,1,2
37,370158,23,2,20,49,27,1,2,0
37,370159,16,1,14,0,73,1,1,4
37,370159,16,1,14,0,35,2,1,2
37,370160,12,1,16,23,69,1,1,4
37,370161,14,1,14,15,64,1,1,4
37,370161,14,1,14,15,65,2,2,4
37,370162,8,1,11,14,56,1,1,0
37,370162,8,1,11,14,87,1,1,2
37,370162,8,1,11,14,81,2,2,2
37,370162,8,1,11,14,84,1,2,4
37,370163,6,2,7,50,80,2,1,4
37,370163,6,2,7,50,66,1,1,1
37,370163,6,2,7,50,63,1,1,0
37,370164,2,2,8,15,78,1,1,2
37,370164,2,2,8,15,82,1,2,4
37,370164,2,2,8,15,56,1,1,1
37,370164,2,2,8,15,59,2,1,0
37,370165,16,2,15,25,46,1,1,4
37,370166,20,2,2,42,26,1,1,4
37,370167,14,2,19,34,70,1,1,4
37,370168,12,2,16,50,53,2,1,4
37,370168,12,2,16,50,60,1,1,0
37,370168,12,2,16,50,53,2,2,0
37,370169,25,2,15,29,58,1,1,4
37,370170,4,2,2,23,31,1,1,4
37,370170,4,2,2,23,25,1,1,1
37,370170,4,2,2,23,24,1,2,1
37,370170,4,2,2,23,25,1,2,1
37,370171,11,2,4,41,24,1,1,0
37,370171,11,2,4,41,25,1,2,0
37,370171,11,2,4,41,33,1,1,4
37,370171,11,2,4,41,32,2,2,4
37,370172,17,2,21,35,41,2,5,4
37,370172,17,2,21,35,47,2,1,0
37,370173,18,2,1,22,29,1,1,2
37,370173,18,2,1,22,33,2,2,4
37,370174,19,2,6,38,27,1,1,4
37,370174,19,2,6,38,43,2,1,2
37,370174,19,2,6,38,16,1,2,2
37,370175,25,2,0,48,40,1,1,4
37,370175,25,2,0,48,13,1,2,3
37,370176,24,2,2,28,27,1,1,4
37,370177,26,2,4,7,41,2,5,4
37,370177,26,2,4,7,46,1,1,0
37,370178,16,2,15,50,21,1,1,4
37,370179,17,2,15,57,91,1,1,4
37,370179,17,2,15,57,65,1,1,1
37,370179,17,2,15,57,32,2,1,0
37,370180,17,2,15,11,21,1,1,3
37,370180,17,2,15,11,18,2,2,4
37,370181,22,2,12,10,65,1,1,4
37,370182,24,2,16,56,19,2,5,4
37,370182,24,2,16,56,21,2,2,0
37,370183,2,2,13,24,37,2,1,4
37,370183,2,2,13,24,19,2,2,2
37,370183,2,2,13,24,65,2,1,3
37,370184,9,2,13,35,56,1,1,4
37,370185,15,2,19,6,45,1,1,4
37,370185,15,2,19,6,18,2,1,0
37,370185,15,2,19,6,19,2,2,1
37,370185,15,2,19,6,18,2,2,0
37,370186,22,2,12,59,52,1,1,4
37,370187,18,2,16,44,16,1,1,2
37,370187,18,2,16,44,16,2,2,4
37,370187,18,2,16,44,23,1,1,3
37,370188,25,2,2,28,24,1,1,1
37,370188,25,2,2,28,53,2,1,4
37,370188,25,2,2,28,51,1,2,4
37,370189,18,2,15,40,23,1,1,4
37,370189,18,2,15,40,23,1,1,4
37,370190,12,2,17,38,30,1,1,1
37,370190,12,2,17,38,39,1,1,4
37,370190,12,2,17,38,9,1,2,2
37,370191,21,2,20,4,68,1,5,4
37,370191,21,2,20,4,19,2,1,1
37,370192,7,2,12,55,33,2,1,3
37,370192,7,2,12,55,3,2,2,4
37,370193,11,2,2,21,17,1,1,3
37,370193,11,2,2,21,16,1,2,4
37,370194,12,2,18,27,39,1,1,4
37,370195,21,2,17,57,79,1,1,4
37,370196,24,2,1,52,51,1,6,4
37,370196,24,2,1,52,21,1,1,0
37,370196,24,2,1,52,22,1,2,0
37,370196,24,2,1,52,24,1,2,0
37,370197,6,2,17,30,34,1,1,1
37,370197,6,2,17,30,47,1,2,4
37,370197,6,2,17,30,20,1,2,3
37,370197,6,2,17,30,15,1,2,3
37,370197,6,2,17,30,18,1,2,4
37,370198,11,2,21,15,23,1,5,4
37,370198,11,2,21,15,32,1,1,0
37,370198,11,2,21,15,31,1,2,0
37,370198,11,2,21,15,25,1,2,0
37,370199,12,2,7,33,51,1,1,2
37,370199,12,2,7,33,9,2,2,1
37,370199,12,2,7,33,17,1,2,1
37,370199,12,2,7,33,13,2,2,2
37,370199,12,2,7,33,33,2,1,4
37,370199,12,2,7,33,13,2,2,4
37,370199,12,2,7,33,8,1,2,3
37,370200,19,2,15,4,29,2,1,4
37,370200,19,2,15,4,34,1,1,2
37,370201,7,2,20,49,38,2,5,4
37,370201,7,2,20,49,19,1,1,0
37,370202,3,2,15,31,71,2,1,4
37,370202,3,2,15,31,78,1,1,1
37,370202,3,2,15,31,63,2,2,1
37,370203,14,2,19,7,68,1,1,4
37,370204,19,2,18,58,45,1,1,4
37,370204,19,2,18,58,44,1,2,4
37,370204,19,2,18,58,48,1,1,0
37,370205,4,2,12,51,78,2,1,4
37,370206,9,2,8,14,27,1,1,4
37,370206,9,2,8,14,59,1,1,1
37,370207,20,2,18,21,65,1,5,4
37,370207,20,2,18,21,30,1,1,0
37,370207,20,2,18,21,20,2,2,0
37,370208,23,2,12,36,31,1,5,4
37,370208,23,2,12,36,29,1,1,0
37,370209,24,2,1,33,31,1,1,1
37,370209,24,2,1,33,37,1,1,4
37,370210,24,2,21,6,15,1,1,2
37,370210,24,2,21,6,15,2,2,4
37,370210,24,2,21,6,15,2,2,1
37,370211,28,2,16,50,19,1,1,4
37,370211,28,2,16,50,44,1,1,3
37,370211,28,2,16,50,70,2,1,0
37,370211,28,2,16,50,49,1,2,0
37,370212,28,2,18,54,19,2,1,1
37,370212,28,2,18,54,0,1,2,4
37,370213,19,2,9,58,62,1,1,4
37,370213,19,2,9,58,63,2,2,4
37,370214,20,2,8,34,23,1,1,1
37,370214,20,2,8,34,45,2,1,4
37,370214,20,2,8,34,11,1,2,1
37,370215,4,3,19,31,50,1,1,2
37,370215,4,3,19,31,60,1,2,4
37,370216,24,3,2,6,50,1,1,4
37,370217,17,3,20,59,24,1,1,2
37,370217,17,3,20,59,20,2,2,4
37,370218,29,3,13,38,68,1,1,4
37,370218,29,3,13,38,18,2,1,2
37,370219,7,3,15,55,19,1,1,0
37,370219,7,3,15,55,26,1,1,1
37,370219,7,3,15,55,18,2,2,1
37,370219,7,3,15,55,26,1,2,2
37,370219,7,3,15,55,18,1,2,1
37,370219,7,3,15,55,37,1,2,4
37,370219,7,3,15,55,28,1,2,3
37,370220,7,3,21,43,26,1,1,4
37,370220,7,3,21,43,32,2,1,4
37,370220,7,3,21,43,32,1,1,1
37,370221,1,3,18,45,35,2,5,4
37,370221,1,3,18,45,78,1,1,1
37,370222,11,3,0,59,50,1,1,4
37,370223,18,3,11,33,86,2,1,4
37,370223,18,3,11,33,21,1,1,1
37,370224,20,3,9,45,43,1,1,4
37,370224,20,3,9,45,44,1,1,3
37,370224,20,3,9,45,50,1,2,3
37,370225,14,3,10,0,39,1,1,2
37,370225,14,3,10,0,79,1,2,4
37,370225,14,3,10,0,26,2,1,2
37,370225,14,3,10,0,69,2,1,1
37,370225,14,3,10,0,76,2,1,1
37,370226,2,3,11,7,24,2,1,3
37,370226,2,3,11,7,48,1,2,4
37,370227,13,3,6,34,36,1,1,3
37,370227,13,3,6,34,53,2,1,4
37,370228,18,3,7,42,19,1,1,3
37,370228,18,3,7,42,31,1,1,4
37,370229,5,3,8,36,63,1,1,4
37,370229,5,3,8,36,58,2,2,2
37,370230,11,3,12,53,24,1,1,2
37,370230,11,3,12,53,27,1,1,4
37,370231,13,3,21,6,57,2,1,4
37,370232,1,3,6,3,63,2,1,4
37,370233,4,3,7,29,21,1,1,4
37,370234,18,3,14,36,49,1,1,2
37,370234,18,3,14,36,47,2,2,4
37,370235,19,3,5,3,999,9,1,9
37,370235,19,3,5,3,24,1,1,4
37,370236,28,3,0,38,24,2,1,1
37,370236,28,3,0,38,0,1,2,4
37,370237,31,3,1,56,30,1,1,4
37,370238,25,3,16,30,80,2,1,1
37,370238,25,3,16,30,80,2,2,4
37,370238,25,3,16,30,68,1,1,1
37,370239,12,3,3,44,46,2,1,4
37,370240,12,3,17,8,31,2,1,4
37,370240,12,3,17,8,50,2,1,1
37,370241,11,3,18,22,24,1,1,4
37,370241,11,3,18,22,55,2,1,3
37,370241,11,3,18,22,57,1,2,3
37,370242,1,3,21,44,36,2,5,4
37,370242,1,3,21,44,27,1,5,4
37,370242,1,3,21,44,54,2,1,1
37,370243,6,3,12,44,71,2,1,4
37,370244,10,3,19,9,18,1,1,0
37,370244,10,3,19,9,49,2,1,2
37,370244,10,3,19,9,41,1,2,2
37,370244,10,3,19,9,30,1,2,4
37,370244,10,3,19,9,57,2,2,4
37,370245,13,3,2,46,37,1,1,4
37,370245,13,3,2,46,37,2,2,3
37,370246,12,3,17,2,35,1,1,4
37,370247,20,3,17,35,39,1,1,4
37,370247,20,3,17,35,49,1,1,1
37,370247,20,3,17,35,27,2,1,0
37,370248,2,3,4,25,19,1,1,4
37,370248,2,3,4,25,44,1,1,0
37,370249,6,3,15,57,18,1,1,4
37,370249,6,3,15,57,10,1,2,4
37,370249,6,3,15,57,20,1,1,1
37,370250,10,3,15,55,79,1,1,4
37,370250,10,3,15,55,59,1,2,2
37,370251,24,3,14,25,49,1,1,0
37,370251,24,3,14,25,52,1,2,4
37,370251,24,3,14,25,33,2,1,1
37,370252,31,3,20,25,47,1,5,4
37,370252,31,3,20,25,25,1,1,0
37,370252,31,3,20,25,26,1,2,0
37,370253,24,3,12,24,59,1,1,4
37,370254,29,3,12,21,79,2,1,4
37,370254,29,3,12,21,77,2,1,4
37,370255,2,3,22,23,55,1,5,4
37,370255,2,3,22,23,45,1,1,3
37,370256,3,3,22,27,60,1,1,4
37,370257,7,3,5,19,46,1,1,4
37,370257,7,3,5,19,50,1,1,3
37,370258,29,3,22,52,34,1,1,0
37,370258,29,3,22,52,47,1,1,4
37,370258,29,3,22,52,47,1,2,4
37,370259,31,3,4,5,41,1,1,4
37,370259,31,3,4,5,42,1,1,3
37,370259,31,3,4,5,25,2,2,1
37,370260,31,3,7,49,46,1,1,0
37,370260,31,3,7,49,58,1,1,4
37,370261,5,3,15,29,27,2,1,4
37,370261,5,3,15,29,54,1,1,1
37,370262,12,3,23,22,55,1,5,4
37,370262,12,3,23,22,35,1,5,2
37,370262,12,3,23,22,56,1,1,2
37,370263,5,3,9,14,33,1,1,1
37,370263,5,3,9,14,29,2,1,4
37,370263,5,3,9,14,7,1,2,4
37,370264,16,3,12,4,67,1,1,4
37,370265,1,3,15,3,81,2,1,4
37,370265,1,3,15,3,38,2,1,9
37,370266,5,3,13,57,62,1,1,1
37,370266,5,3,13,57,81,2,2,4
37,370266,5,3,13,57,64,1,1,0
37,370267,4,3,23,11,32,1,1,4
37,370268,8,3,19,33,22,1,1,4
37,370268,8,3,19,33,20,1,1,1
37,370269,17,3,9,51,85,2,5,4
37,370269,17,3,9,51,82,2,1,0
37,370270,19,3,20,55,18,1,1,1
37,370270,19,3,20,55,44,1,1,4
37,370271,21,3,10,54,25,1,1,4
37,370271,21,3,10,54,44,1,1,1
37,370271,21,3,10,54,31,1,2,1
37,370272,24,3,3,15,42,1,1,4
37,370272,24,3,3,15,22,2,1,4
37,370273,27,3,15,36,20,1,1,4
37,370274,27,3,6,2,15,2,5,4
37,370274,27,3,6,2,45,1,1,1
37,370274,27,3,6,2,50,2,2,1
37,370275,22,3,7,45,67,1,1,0
37,370275,22,3,7,45,31,1,1,4
37,370276,2,3,22,28,20,1,1,2
37,370276,2,3,22,28,24,1,2,4
37,370276,2,3,22,28,22,2,1,4
37,370276,2,3,22,28,23,1,2,4
37,370277,15,3,14,34,19,1,1,4
37,370278,16,3,6,12,77,1,1,4
37,370279,1,3,15,34,54,1,1,4
37,370280,3,3,7,50,23,1,1,4
37,370280,3,3,7,50,28,1,2,3
37,370281,16,3,23,16,26,1,1,4
37,370282,24,3,1,24,37,1,1,0
37,370282,24,3,1,24,18,1,1,4
37,370283,8,3,14,52,70,1,1,4
37,370284,27,3,20,38,32,1,1,4
